COUNTRY_CODE;MERCHANT_ID;PRODUCT_ID;ORDER_ID;ORDERLINE_ID;ORDER_DATE;DATE_SAV_CREATION;DATE_REFUND
es-es;835;16746;3313698;3322218;2020-07-01 11:38:57.000;2020-07-06 22:46:54.000;2020-11-08 14:37:53.000
fr-fr;1229;6518;3313699;3322219;2020-07-01 11:39:09.000;2020-07-18 22:01:44.000;
es-es;769;6516;3313700;3322220;2020-07-01 11:39:29.000;2020-07-11 11:30:33.000;
fr-fr;183;88879;3313701;3322221;2020-07-01 11:40:04.000;;
fr-fr;78;2225;3313703;3322223;2020-07-01 11:43:13.000;;
fr-fr;935;1859;3313704;3322224;2020-07-01 11:43:48.000;;
fr-be;168;2189;3313705;3322225;2020-07-01 11:44:42.000;;
fr-fr;1071;2358;3313707;3322227;2020-07-01 11:45:06.000;;
fr-fr;25;14562;3313708;3322228;2020-07-01 11:45:47.000;;
fr-fr;413;3215;3313710;3322230;2020-07-01 11:46:24.000;;
fr-fr;935;1794;3313712;3322232;2020-07-01 11:47:28.000;;
fr-fr;752;2599;3313713;3322233;2020-07-01 11:47:49.000;;
fr-fr;935;1755;3313714;3322234;2020-07-01 11:48:53.000;2020-11-14 09:24:22.000;
fr-fr;546;14550;3313715;3322235;2020-07-01 11:49:17.000;2020-07-04 15:47:52.000;
fr-fr;674;3215;3313716;3322236;2020-07-01 11:50:11.000;;
fr-fr;332;14569;3313717;3322237;2020-07-01 11:50:12.000;;
fr-fr;851;12896;3313718;3322238;2020-07-01 11:50:26.000;;
fr-fr;996;1223;3313719;3322239;2020-07-01 11:50:38.000;2020-07-01 11:54:47.000;
fr-fr;26;1613;3313720;3322240;2020-07-01 11:50:43.000;2020-07-08 15:04:28.000;
fr-fr;233;14561;3313721;3322241;2020-07-01 11:51:22.000;;
de-de;813;14664;3313722;3322242;2020-07-01 11:51:28.000;;
fr-fr;1178;10743;3313724;3322244;2020-07-01 11:51:52.000;;
fr-fr;1178;2294;3313727;3322247;2020-07-01 11:53:53.000;;
fr-fr;1001;132252;3313728;3322248;2020-07-01 11:55:45.000;;
fr-fr;507;36835;3313730;3322250;2020-07-01 11:56:58.000;2020-07-02 10:00:05.000;
fr-fr;686;1662;3313731;3322251;2020-07-01 11:57:01.000;;
fr-fr;1229;6518;3313732;3322252;2020-07-01 11:57:02.000;;
fr-fr;1118;12908;3313733;3322253;2020-07-01 11:57:06.000;;
fr-fr;918;3223;3313734;3322254;2020-07-01 11:57:17.000;;
es-es;769;6518;3313735;3322255;2020-07-01 11:57:19.000;2020-07-06 22:08:53.000;
fr-fr;935;1755;3313736;3322256;2020-07-01 11:58:14.000;;
fr-fr;383;3216;3313737;3322257;2020-07-01 11:58:15.000;2020-07-04 17:40:18.000;
fr-fr;358;21896;3313739;3322259;2020-07-01 11:59:26.000;;
es-es;716;12968;3313741;3322261;2020-07-01 11:59:53.000;;
fr-fr;713;14576;3313742;3322262;2020-07-01 12:00:31.000;;
fr-fr;332;3208;3313743;3322263;2020-07-01 12:00:45.000;2020-07-30 22:36:28.000;
fr-fr;233;10745;3313745;3322265;2020-07-01 12:01:19.000;;
fr-fr;769;1794;3313746;3322266;2020-07-01 12:01:32.000;;
fr-fr;935;3221;3313748;3322268;2020-07-01 12:02:17.000;;
de-de;342;3214;3313749;3322269;2020-07-01 12:02:51.000;;
fr-fr;10;169503;3313753;3322273;2020-07-01 12:06:34.000;;
fr-fr;39;15024;3313755;3322275;2020-07-01 12:07:09.000;2020-07-08 14:38:07.000;2020-08-10 13:28:02.000
fr-fr;358;21896;3313756;3322276;2020-07-01 12:07:13.000;;
fr-fr;935;14666;3313757;3322277;2020-07-01 12:07:22.000;;
fr-fr;935;10744;3313758;3322278;2020-07-01 12:08:11.000;2020-07-09 18:40:32.000;
fr-fr;716;15271;3313760;3322280;2020-07-01 12:09:27.000;2020-07-06 19:01:09.000;2020-07-20 16:05:00.000
fr-fr;414;3206;3313761;3322281;2020-07-01 12:10:04.000;;
fr-fr;1204;15027;3313762;3322282;2020-07-01 12:10:06.000;;
fr-fr;342;15026;3313763;3322283;2020-07-01 12:10:11.000;2020-07-05 10:58:12.000;
fr-fr;3;14159;3313764;3322284;2020-07-01 12:11:22.000;;2020-07-02 12:02:38.000
fr-fr;94;43810;3313765;3322285;2020-07-01 12:12:02.000;;
fr-fr;929;121100;3313766;3322286;2020-07-01 12:12:19.000;;
fr-fr;1003;3214;3313767;3322287;2020-07-01 12:12:19.000;2021-03-01 11:30:37.000;
fr-fr;813;28042;3313770;3322290;2020-07-01 12:13:29.000;2020-11-28 21:58:24.000;
es-es;383;3220;3313772;3322292;2020-07-01 12:15:15.000;2020-07-04 09:53:55.000;
es-es;80;14561;3313773;3322293;2020-07-01 12:15:15.000;2020-07-04 19:17:19.000;
fr-fr;813;3215;3313774;3322294;2020-07-01 12:15:31.000;;
fr-fr;1001;116777;3313776;3322296;2020-07-01 12:16:07.000;;
fr-fr;935;1223;3313777;3322297;2020-07-01 12:16:17.000;;
fr-fr;813;3215;3313779;3322299;2020-07-01 12:16:46.000;;
fr-fr;168;1362;3313780;3322300;2020-07-01 12:17:01.000;2020-07-07 14:39:05.000;
fr-fr;935;1794;3313781;3322301;2020-07-01 12:17:53.000;;
es-es;716;132730;3313782;3322302;2020-07-01 12:18:04.000;2020-07-09 11:23:28.000;
es-es;116;14550;3313783;3322303;2020-07-01 12:18:17.000;2020-07-05 12:40:56.000;
fr-fr;674;3215;3313784;3322304;2020-07-01 12:18:37.000;2020-07-01 14:06:06.000;2020-07-01 14:38:24.000
fr-fr;935;1794;3313785;3322305;2020-07-01 12:19:30.000;2020-08-22 15:53:55.000;
de-de;332;3211;3313786;3322306;2020-07-01 12:21:27.000;;
fr-fr;713;6517;3313789;3322309;2020-07-01 12:22:01.000;2020-07-08 18:32:07.000;
fr-fr;935;1188;3313790;3322310;2020-07-01 12:22:20.000;2020-07-01 22:36:40.000;2020-07-02 12:12:49.000
fr-fr;110;1661;3313791;3322311;2020-07-01 12:22:34.000;2020-07-03 12:48:43.000;2020-07-10 12:24:31.000
fr-fr;604;12590;3313792;3322312;2020-07-01 12:22:35.000;2020-07-06 12:38:32.000;
es-es;752;6516;3313796;3322316;2020-07-01 12:23:38.000;;
fr-fr;716;117467;3313797;3322317;2020-07-01 12:23:42.000;2020-07-11 15:34:58.000;
fr-fr;383;14665;3313798;3322318;2020-07-01 12:23:48.000;;
fr-fr;478;3219;3313799;3322319;2020-07-01 12:24:05.000;2020-07-30 15:41:40.000;
de-de;704;1224;3313800;3322320;2020-07-01 12:24:14.000;;
fr-fr;985;1181;3313801;3322321;2020-07-01 12:24:16.000;;
fr-fr;604;12590;3313802;3322322;2020-07-01 12:25:45.000;;
fr-fr;713;14550;3313803;3322323;2020-07-01 12:25:47.000;2020-07-10 12:43:42.000;
fr-fr;80;1225;3313804;3322324;2020-07-01 12:27:05.000;;
fr-fr;383;3207;3313805;3322325;2020-07-01 12:27:12.000;2020-09-01 01:36:26.000;
fr-fr;138;15023;3313806;3322326;2020-07-01 12:27:15.000;2020-10-17 09:54:29.000;
fr-fr;459;11380;3313807;3322327;2020-07-01 12:27:19.000;;
fr-fr;110;41956;3313808;3322328;2020-07-01 12:27:35.000;2020-07-01 12:36:37.000;2020-07-02 17:00:07.000
fr-fr;851;14099;3313809;3322329;2020-07-01 12:28:17.000;;
es-es;491;3215;3313810;3322330;2020-07-01 12:28:44.000;;
fr-fr;413;3221;3313811;3322331;2020-07-01 12:29:01.000;;
fr-fr;233;2290;3313812;3322332;2020-07-01 12:29:08.000;;
es-es;1;3218;3313813;3322333;2020-07-01 12:29:29.000;2020-07-06 11:54:08.000;
es-es;323;1794;3313814;3322334;2020-07-01 12:29:40.000;2020-07-16 14:17:38.000;
fr-fr;39;3217;3313815;3322335;2020-07-01 12:30:01.000;;
fr-fr;666;14893;3313817;3322337;2020-07-01 12:30:54.000;;
fr-fr;1059;2174;3313818;3322338;2020-07-01 12:31:03.000;2020-07-06 20:26:29.000;
fr-fr;716;2338;3313819;3322339;2020-07-01 12:31:06.000;2020-10-18 13:15:39.000;2020-10-31 09:29:27.000
es-es;342;3206;3313821;3322341;2020-07-01 12:31:16.000;;
es-es;674;3215;3313822;3322342;2020-07-01 12:32:02.000;;
fr-fr;39;3217;3313824;3322344;2020-07-01 12:32:42.000;;
de-de;1149;2174;3313825;3322345;2020-07-01 12:33:00.000;2020-07-04 08:39:41.000;
de-de;1149;16640;3313828;3322348;2020-07-01 12:35:01.000;;
fr-fr;282;1755;3313830;3322350;2020-07-01 12:35:27.000;;
fr-fr;996;1224;3313831;3322351;2020-07-01 12:36:03.000;;
fr-fr;138;15028;3313832;3322352;2020-07-01 12:36:05.000;2020-07-05 14:10:59.000;
fr-fr;342;1755;3313833;3322353;2020-07-01 12:36:40.000;;
de-de;138;14561;3313834;3322354;2020-07-01 12:36:46.000;;
fr-fr;256;16746;3313835;3322355;2020-07-01 12:37:00.000;2020-07-02 00:23:29.000;2020-07-02 14:19:12.000
fr-fr;78;1719;3313836;3322356;2020-07-01 12:37:35.000;;
de-de;769;21897;3313838;3322358;2020-07-01 12:38:16.000;2020-07-08 13:42:56.000;
fr-fr;935;1755;3313839;3322359;2020-07-01 12:38:17.000;;
fr-fr;69;22356;3313840;3322360;2020-07-01 12:38:28.000;2020-07-05 11:02:17.000;
fr-fr;935;1755;3313841;3322361;2020-07-01 12:38:47.000;;
fr-fr;743;3227;3313842;3322362;2020-07-01 12:38:55.000;;
fr-fr;256;27306;3313843;3322363;2020-07-01 12:40:30.000;;
fr-fr;996;1224;3313844;3322364;2020-07-01 12:40:33.000;;
fr-fr;342;2174;3313845;3322365;2020-07-01 12:40:59.000;;
es-es;459;18427;3313847;3322367;2020-07-01 12:41:28.000;2020-07-03 22:52:10.000;
fr-fr;1059;10748;3313848;3322368;2020-07-01 12:41:32.000;;
fr-fr;836;73588;3313849;3322369;2020-07-01 12:41:34.000;;
fr-fr;332;14664;3313850;3322370;2020-07-01 12:41:44.000;;
fr-fr;881;16746;3313851;3322371;2020-07-01 12:43:15.000;;
fr-fr;68;2289;3313853;3322373;2020-07-01 12:43:56.000;;
es-es;835;16746;3313854;3322374;2020-07-01 12:44:26.000;;
fr-fr;1001;116635;3313855;3322375;2020-07-01 12:44:37.000;2020-07-09 14:05:15.000;2020-07-30 13:32:34.000
fr-fr;1001;123585;3313856;3322376;2020-07-01 12:44:57.000;2020-07-04 21:51:23.000;
fr-fr;935;1794;3313857;3322377;2020-07-01 12:45:59.000;2020-09-02 13:18:22.000;
fr-fr;686;1662;3313858;3322378;2020-07-01 12:46:48.000;2020-07-14 11:37:11.000;
fr-fr;170;26705;3313860;3322380;2020-07-01 12:47:13.000;;
es-es;80;2431;3313861;3322381;2020-07-01 12:47:43.000;;
fr-fr;186;10338;3313862;3322382;2020-07-01 12:48:00.000;;
fr-fr;807;3207;3313864;3322384;2020-07-01 12:49:21.000;;
es-es;835;16746;3313865;3322385;2020-07-01 12:49:56.000;2020-07-05 22:53:50.000;2020-09-04 17:49:21.000
fr-fr;68;2825;3313866;3322386;2020-07-01 12:50:28.000;2021-02-02 23:21:29.000;
fr-fr;180;14569;3313869;3322389;2020-07-01 12:51:04.000;2020-07-05 18:36:37.000;
fr-fr;716;18060;3313870;3322390;2020-07-01 12:51:20.000;2020-07-06 17:13:58.000;
fr-fr;1204;1870;3313871;3322391;2020-07-01 12:51:49.000;;
fr-fr;996;1224;3313872;3322392;2020-07-01 12:51:54.000;;
de-de;166;1797;3313873;3322393;2020-07-01 12:52:31.000;;
fr-fr;41;1871;3313874;3322394;2020-07-01 12:52:32.000;;
es-es;767;127703;3313875;3322395;2020-07-01 12:53:28.000;;
fr-fr;1;3218;3313876;3322396;2020-07-01 12:53:47.000;;
fr-fr;935;1859;3313877;3322397;2020-07-01 12:54:17.000;;
fr-fr;69;115431;3313878;3322398;2020-07-01 12:54:35.000;2020-07-05 18:03:24.000;
fr-fr;283;1755;3313879;3322399;2020-07-01 12:55:05.000;;
fr-fr;1177;3215;3313880;3322400;2020-07-01 12:56:08.000;;
fr-fr;69;15304;3313881;3322401;2020-07-01 12:56:12.000;;
fr-fr;205;2330;3313882;3322402;2020-07-01 12:56:23.000;;2020-08-28 12:21:55.000
fr-fr;935;1755;3313884;3322404;2020-07-01 12:57:53.000;;
fr-fr;713;14892;3313886;3322406;2020-07-01 12:58:46.000;2020-07-01 15:49:50.000;
fr-fr;666;16746;3313888;3322408;2020-07-01 13:00:51.000;;
de-de;342;1544;3313889;3322409;2020-07-01 13:00:57.000;;
fr-fr;414;1188;3313891;3322411;2020-07-01 13:01:18.000;;
fr-fr;414;10746;3313893;3322413;2020-07-01 13:02:44.000;;
es-es;332;14663;3313895;3322415;2020-07-01 13:03:37.000;;
fr-be;491;14562;3313897;3322417;2020-07-01 13:03:40.000;2020-07-01 13:20:02.000;
fr-fr;935;10744;3313898;3322418;2020-07-01 13:03:59.000;;
fr-fr;996;1224;3313899;3322419;2020-07-01 13:04:02.000;2020-08-16 11:39:48.000;
fr-fr;256;16746;3313902;3322422;2020-07-01 13:04:40.000;;
fr-fr;166;1225;3313905;3322425;2020-07-01 13:05:39.000;2020-08-08 13:50:06.000;
fr-fr;1124;6516;3313908;3322428;2020-07-01 13:06:20.000;;
fr-fr;365;14555;3313909;3322429;2020-07-01 13:06:38.000;;
es-es;918;3207;3313910;3322430;2020-07-01 13:06:51.000;2020-07-03 21:34:48.000;
fr-fr;935;3221;3313912;3322432;2020-07-01 13:07:46.000;2020-07-07 12:43:46.000;2020-07-18 17:19:51.000
fr-fr;256;16746;3313913;3322433;2020-07-01 13:08:06.000;2020-07-09 17:41:32.000;
de-de;918;3207;3313914;3322434;2020-07-01 13:08:10.000;2020-12-30 21:38:10.000;
fr-fr;25;23862;3313915;3322435;2020-07-01 13:08:26.000;;
fr-fr;39;3217;3313916;3322436;2020-07-01 13:08:29.000;;
fr-fr;713;17775;3313918;3322438;2020-07-01 13:09:37.000;;
fr-fr;478;3216;3313919;3322439;2020-07-01 13:10:07.000;;
fr-fr;769;1305;3313920;3322440;2020-07-01 13:10:14.000;;
fr-fr;414;10746;3313921;3322441;2020-07-01 13:10:37.000;;
fr-fr;866;99151;3313922;3322442;2020-07-01 13:10:41.000;2020-07-08 15:52:35.000;
fr-fr;491;12897;3313924;3322444;2020-07-01 13:10:43.000;;
fr-fr;474;39509;3313925;3322445;2020-07-01 13:11:12.000;;
fr-fr;935;14666;3313926;3322446;2020-07-01 13:11:43.000;;
fr-be;674;3215;3313928;3322448;2020-07-01 13:13:06.000;;
fr-fr;716;146915;3313929;3322449;2020-07-01 13:13:52.000;;
fr-fr;674;3215;3313930;3322450;2020-07-01 13:14:35.000;;
fr-fr;686;1662;3313931;3322451;2020-07-01 13:14:35.000;2020-07-04 17:02:07.000;
fr-fr;935;1223;3313932;3322452;2020-07-01 13:14:35.000;;
fr-fr;385;2405;3313934;3322454;2020-07-01 13:14:59.000;;
fr-be;807;3221;3313935;3322455;2020-07-01 13:15:03.000;2020-07-03 12:36:46.000;
fr-fr;935;1792;3313937;3322457;2020-07-01 13:15:49.000;2020-07-04 19:43:41.000;
fr-fr;799;14558;3313938;3322458;2020-07-01 13:16:23.000;;
fr-fr;110;41958;3313940;3322460;2020-07-01 13:18:45.000;2020-07-05 16:16:28.000;2020-07-11 20:35:01.000
fr-fr;94;51517;3313942;3322462;2020-07-01 13:19:22.000;;
fr-fr;713;22896;3313943;3322463;2020-07-01 13:19:33.000;2020-08-16 12:23:53.000;
fr-fr;283;16746;3313944;3322464;2020-07-01 13:19:42.000;2020-11-10 20:23:43.000;
fr-fr;991;14550;3313945;3322465;2020-07-01 13:19:43.000;;
es-es;323;3207;3313947;3322467;2020-07-01 13:20:27.000;;
fr-fr;935;1188;3313948;3322468;2020-07-01 13:20:47.000;;
fr-fr;166;1224;3313949;3322469;2020-07-01 13:20:55.000;;
fr-fr;713;15028;3313950;3322470;2020-07-01 13:21:08.000;2020-07-04 23:37:41.000;
fr-fr;170;2829;3313951;3322471;2020-07-01 13:21:16.000;;
fr-fr;59;10238;3313952;3322472;2020-07-01 13:22:14.000;;
fr-fr;935;1478;3313953;3322473;2020-07-01 13:22:35.000;;
es-es;205;14544;3313954;3322474;2020-07-01 13:22:38.000;;
fr-fr;353;1224;3313955;3322475;2020-07-01 13:23:12.000;;
de-de;835;3207;3313956;3322476;2020-07-01 13:24:09.000;;
fr-fr;383;1384;3313957;3322477;2020-07-01 13:24:09.000;2020-07-06 10:17:47.000;
fr-fr;1229;6518;3313959;3322479;2020-07-01 13:24:59.000;2020-07-31 14:04:05.000;
fr-fr;140;14524;3313960;3322480;2020-07-01 13:25:07.000;;
fr-fr;813;1223;3313961;3322481;2020-07-01 13:25:19.000;2020-09-10 19:37:46.000;
es-es;342;3206;3313962;3322482;2020-07-01 13:25:23.000;2020-07-06 21:20:44.000;2020-07-18 15:09:23.000
fr-fr;414;3206;3313964;3322484;2020-07-01 13:25:56.000;;
fr-fr;233;10745;3313965;3322485;2020-07-01 13:26:56.000;;
fr-fr;713;14893;3313966;3322486;2020-07-01 13:26:57.000;;
fr-fr;1124;6516;3313967;3322487;2020-07-01 13:27:03.000;;
es-es;752;6516;3313968;3322488;2020-07-01 13:28:21.000;2020-07-09 15:36:44.000;
es-es;393;1794;3313969;3322489;2020-07-01 13:28:32.000;2020-07-02 15:42:06.000;
fr-fr;769;1859;3313970;3322490;2020-07-01 13:29:14.000;;
es-es;116;3217;3313972;3322492;2020-07-01 13:30:07.000;;
es-es;1;3218;3313974;3322494;2020-07-01 13:30:58.000;;
it-it;716;27632;3313975;3322495;2020-07-01 13:31:24.000;;
fr-fr;686;1662;3313977;3322497;2020-07-01 13:32:54.000;;
fr-fr;78;17775;3313978;3322498;2020-07-01 13:33:00.000;;
fr-fr;414;102639;3313979;3322499;2020-07-01 13:33:13.000;;
fr-fr;918;3212;3313980;3322500;2020-07-01 13:33:15.000;;
fr-fr;166;14550;3313982;3322502;2020-07-01 13:33:38.000;2020-07-07 11:12:01.000;
fr-fr;769;2174;3313983;3322503;2020-07-01 13:34:09.000;;
fr-fr;41;36828;3313984;3322504;2020-07-01 13:34:10.000;2020-07-05 18:15:31.000;
fr-fr;935;3221;3313985;3322505;2020-07-01 13:34:20.000;2020-08-09 14:20:18.000;2020-10-01 23:38:26.000
fr-fr;342;16746;3313986;3322506;2020-07-01 13:34:28.000;;
fr-fr;866;99151;3313987;3322507;2020-07-01 13:34:47.000;2020-07-06 11:56:19.000;
fr-fr;414;1794;3313991;3322511;2020-07-01 13:35:50.000;2020-07-24 20:30:03.000;
fr-fr;799;14558;3313992;3322512;2020-07-01 13:35:55.000;;
fr-fr;39;3217;3313994;3322514;2020-07-01 13:36:49.000;;
fr-fr;1124;6518;3313998;3322518;2020-07-01 13:37:41.000;;
fr-fr;413;3221;3314000;3322520;2020-07-01 13:38:39.000;2020-07-30 13:54:55.000;
fr-fr;935;1794;3314001;3322521;2020-07-01 13:38:44.000;2020-07-24 14:22:25.000;
fr-fr;713;14575;3314002;3322522;2020-07-01 13:38:54.000;2020-12-13 19:08:22.000;
fr-fr;78;6516;3314003;3322523;2020-07-01 13:39:00.000;2020-07-03 10:07:09.000;
fr-fr;365;14555;3314004;3322524;2020-07-01 13:40:00.000;;
fr-fr;256;14664;3314006;3322526;2020-07-01 13:40:25.000;;
fr-fr;935;10750;3314008;3322528;2020-07-01 13:40:47.000;;
fr-fr;935;10743;3314009;3322529;2020-07-01 13:40:54.000;;
fr-fr;881;16746;3314011;3322531;2020-07-01 13:41:21.000;;
fr-fr;1121;14559;3314012;3322532;2020-07-01 13:41:24.000;;
de-de;138;14556;3314013;3322533;2020-07-01 13:41:34.000;2020-07-01 13:49:20.000;2020-07-02 10:40:14.000
fr-fr;1121;1613;3314014;3322534;2020-07-01 13:42:02.000;2020-07-05 00:35:58.000;
fr-fr;775;12372;3314016;3322536;2020-07-01 13:42:44.000;;
fr-fr;74;132364;3314017;3322537;2020-07-01 13:43:00.000;;
fr-fr;779;21896;3314018;3322538;2020-07-01 13:43:19.000;;
fr-fr;935;10744;3314019;3322539;2020-07-01 13:43:19.000;;
fr-fr;813;2461;3314021;3322541;2020-07-01 13:44:53.000;;
fr-fr;604;11948;3314023;3322543;2020-07-01 13:45:40.000;;
es-es;166;1224;3314025;3322545;2020-07-01 13:46:39.000;;
fr-fr;233;14561;3314026;3322546;2020-07-01 13:46:46.000;;
es-es;1000;124874;3314027;3322547;2020-07-01 13:46:51.000;;
fr-fr;41;28042;3314028;3322548;2020-07-01 13:47:10.000;2020-08-05 23:16:01.000;
fr-fr;56;12318;3314030;3322550;2020-07-01 13:47:43.000;;
fr-fr;220;1859;3314032;3322552;2020-07-01 13:48:08.000;2020-11-06 00:04:51.000;
fr-fr;138;14574;3314035;3322555;2020-07-01 13:49:47.000;;
fr-fr;985;1290;3314036;3322556;2020-07-01 13:50:00.000;;
fr-fr;935;1755;3314038;3322558;2020-07-01 13:50:39.000;;
fr-fr;365;14555;3314040;3322560;2020-07-01 13:50:55.000;2020-10-12 22:24:20.000;
fr-fr;713;15023;3314041;3322561;2020-07-01 13:51:02.000;;
fr-fr;78;50248;3314043;3322563;2020-07-01 13:52:13.000;2020-07-01 14:22:48.000;
fr-fr;918;3212;3314045;3322565;2020-07-01 13:53:14.000;2020-07-23 21:18:57.000;2020-10-02 13:18:39.000
fr-fr;604;12590;3314047;3322567;2020-07-01 13:53:48.000;2020-07-06 16:43:59.000;
es-es;752;1188;3314048;3322568;2020-07-01 13:54:42.000;2020-07-06 18:29:56.000;
fr-fr;851;77043;3314050;3322570;2020-07-01 13:54:47.000;;
fr-fr;686;1662;3314052;3322572;2020-07-01 13:55:17.000;;
fr-fr;1054;83241;3314055;3322575;2020-07-01 13:55:39.000;2020-07-02 18:15:46.000;
fr-fr;78;14817;3314059;3322579;2020-07-01 13:57:01.000;;
fr-fr;1149;16746;3314061;3322581;2020-07-01 13:57:07.000;;
fr-fr;918;124998;3314062;3322582;2020-07-01 13:57:37.000;2020-07-05 11:42:02.000;
de-de;116;14663;3314063;3322583;2020-07-01 13:58:12.000;2020-07-09 20:59:46.000;2020-08-10 16:44:41.000
fr-fr;337;121706;3314065;3322585;2020-07-01 13:58:22.000;;
fr-fr;546;14562;3314066;3322586;2020-07-01 13:58:25.000;;
fr-fr;220;1859;3314069;3322589;2020-07-01 13:59:26.000;;
fr-fr;935;10744;3314070;3322590;2020-07-01 13:59:27.000;2020-09-09 14:01:55.000;
es-es;991;1859;3314071;3322591;2020-07-01 13:59:29.000;2020-07-01 14:03:53.000;
fr-fr;924;14632;3314072;3322592;2020-07-01 13:59:43.000;;
fr-fr;996;1224;3314073;3322593;2020-07-01 13:59:51.000;2020-12-23 22:43:55.000;
fr-fr;459;124195;3314074;3322594;2020-07-01 13:59:52.000;;
fr-fr;39;3217;3314075;3322595;2020-07-01 13:59:53.000;;2020-07-02 15:45:29.000
fr-fr;478;3216;3314077;3322597;2020-07-01 14:00:25.000;;
fr-fr;459;21872;3314078;3322598;2020-07-01 14:00:31.000;2020-07-13 19:27:31.000;
fr-fr;220;1859;3314079;3322599;2020-07-01 14:00:54.000;2020-07-04 14:46:51.000;2020-07-16 20:13:15.000
es-es;80;3214;3314080;3322600;2020-07-01 14:00:54.000;;
fr-fr;256;14562;3314081;3322601;2020-07-01 14:00:56.000;;
fr-fr;78;45507;3314082;3322602;2020-07-01 14:01:11.000;;
fr-fr;78;1662;3314083;3322603;2020-07-01 14:01:24.000;;
fr-fr;220;10744;3314084;3322604;2020-07-01 14:01:40.000;;
es-es;546;16746;3314086;3322606;2020-07-01 14:02:43.000;2020-07-01 14:09:23.000;
fr-fr;752;1856;3314088;3322608;2020-07-01 14:02:48.000;;
fr-fr;414;1571;3314089;3322609;2020-07-01 14:03:02.000;;
fr-fr;80;3207;3314090;3322610;2020-07-01 14:03:08.000;;
fr-fr;713;14558;3314091;3322611;2020-07-01 14:03:44.000;;
fr-fr;996;1224;3314092;3322612;2020-07-01 14:04:50.000;;
fr-fr;1204;1870;3314093;3322613;2020-07-01 14:05:22.000;2020-07-03 09:43:06.000;2020-07-19 16:26:41.000
fr-fr;233;6516;3314094;3322614;2020-07-01 14:05:38.000;;
es-es;595;3214;3314096;3322616;2020-07-01 14:06:10.000;;
fr-fr;604;12041;3314097;3322617;2020-07-01 14:06:12.000;2020-07-11 10:35:27.000;
fr-fr;78;12896;3314098;3322618;2020-07-01 14:06:13.000;;
de-de;704;6516;3314099;3322619;2020-07-01 14:06:49.000;;
fr-fr;60;81699;3314100;3322620;2020-07-01 14:07:01.000;;
fr-fr;3;21872;3314102;3322622;2020-07-01 14:07:36.000;;
fr-fr;473;120896;3314103;3322623;2020-07-01 14:07:46.000;;
fr-fr;45;146574;3314104;3322624;2020-07-01 14:07:46.000;;
fr-fr;1124;6518;3314105;3322625;2020-07-01 14:07:47.000;;
fr-fr;459;18427;3314106;3322626;2020-07-01 14:08:06.000;;
fr-fr;1124;1755;3314107;3322627;2020-07-01 14:09:35.000;;
es-es;918;3212;3314108;3322628;2020-07-01 14:09:53.000;2020-10-10 19:40:08.000;
es-es;332;14665;3314111;3322631;2020-07-01 14:10:29.000;;
fr-fr;985;3700;3314112;3322632;2020-07-01 14:10:32.000;;
fr-fr;455;24757;3314114;3322634;2020-07-01 14:11:26.000;;
fr-fr;866;99151;3314115;3322635;2020-07-01 14:11:32.000;;
fr-fr;713;24216;3314116;3322636;2020-07-01 14:11:32.000;;
fr-fr;353;3215;3314117;3322637;2020-07-01 14:11:33.000;;
fr-fr;540;39503;3314118;3322638;2020-07-01 14:11:52.000;2020-12-01 13:32:54.000;
fr-fr;495;38651;3314119;3322639;2020-07-01 14:12:05.000;;
fr-fr;1177;3215;3314120;3322640;2020-07-01 14:12:17.000;2020-07-04 23:30:09.000;
fr-fr;752;4513;3314121;3322641;2020-07-01 14:12:19.000;;
fr-fr;540;21896;3314122;3322642;2020-07-01 14:12:33.000;;
fr-fr;713;14558;3314123;3322643;2020-07-01 14:12:50.000;2020-07-05 01:10:07.000;2020-09-04 19:42:21.000
es-es;223;14561;3314124;3322644;2020-07-01 14:13:41.000;;
fr-fr;752;2332;3314125;3322645;2020-07-01 14:14:19.000;;
fr-fr;78;36829;3314126;3322646;2020-07-01 14:14:41.000;2020-07-01 14:22:06.000;
fr-fr;1149;16746;3314127;3322647;2020-07-01 14:14:48.000;2020-07-06 12:37:10.000;
fr-fr;220;10744;3314128;3322648;2020-07-01 14:15:18.000;;
fr-fr;713;14561;3314130;3322650;2020-07-01 14:16:44.000;;
fr-fr;1149;16746;3314131;3322651;2020-07-01 14:16:45.000;2020-07-04 23:10:14.000;
fr-fr;25;2553;3314133;3322653;2020-07-01 14:17:02.000;;
fr-fr;150;1748;3314134;3322654;2020-07-01 14:18:07.000;2020-07-05 19:47:30.000;
fr-fr;39;14100;3314135;3322655;2020-07-01 14:18:07.000;2020-07-07 14:56:29.000;
fr-fr;807;3207;3314136;3322656;2020-07-01 14:18:08.000;2020-07-04 23:21:38.000;
es-es;56;12318;3314137;3322657;2020-07-01 14:18:33.000;;
